,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,groupe
7641,7641,Ford Figo Petrol Titanium,2011,240000,80000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,102Nm@ 4000rpm,5.0,2
7642,7642,Chevrolet Spark 1.0 LT LPG,2012,300000,70000,LPG,Individual,Manual,First Owner,13.2,995,60.2,90.3Nm@ 4200rpm,5.0,2
7643,7643,Datsun RediGO S,2018,280000,50000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,72Nm@ 4386rpm,5.0,2
7644,7644,Maruti Ritz VDi,2011,350000,118000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,113Nm@ 4500rpm,5.0,1
7645,7645,Tata Indica Vista TDI LS,2014,110000,250000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,135.4Nm@ 2500rpm,5.0,1
7646,7646,Tata Nexon 1.5 Revotorq XZ Plus,2018,980000,20000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5.0,1
7647,7647,Tata Nexon 1.5 Revotorq XZ Plus,2018,969999,21871,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5.0,1
7648,7648,Mahindra KUV 100 mFALCON D75 K8,2016,357000,120000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,190Nm@ 1750-2250rpm,6.0,1
7649,7649,Tata Indica Vista TDI LX,2014,280000,100000,Diesel,Individual,Manual,First Owner,19.1,1405,70.0,135.4Nm@ 2500rpm,5.0,1
7650,7650,Mahindra Bolero 2011-2019 ZLX,2012,430000,50000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,1
7651,7651,Maruti Swift VDI BSIV,2014,217000,50000,Diesel,Individual,Manual,First Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,1
7652,7652,Maruti Alto 800 LXI Airbag,2015,250000,70000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
7653,7653,Chevrolet Enjoy 1.3 TCDi LS 8,2016,525000,80000,Diesel,Individual,Manual,First Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,8.0,1
7654,7654,Tata Tiago 1.2 Revotron XZ,2018,500000,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,114Nm@ 3500rpm,5.0,2
7655,7655,Mahindra Scorpio S5 BSIV,2019,1000000,60000,Diesel,Individual,Manual,First Owner,16.36,2179,120.0,280Nm@ 1800-2800rpm,7.0,1
7656,7656,Maruti Alto 800 LXI Optional,2017,316000,25000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5.0,2
7657,7657,Maruti Alto 800 VXI Optional,2018,350000,50000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5.0,2
7658,7658,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,950000,14000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5.0,1
7659,7659,Maruti 800 AC,2005,45000,55425,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
7660,7660,Mahindra Bolero 2011-2019 SLX,2013,475000,76000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,1
7661,7661,Toyota Fortuner 2.8 4WD AT BSIV,2020,3200000,3000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,450Nm@ 1600-2400rpm,7.0,3
7662,7662,Mahindra TUV 300 T8,2016,600000,139000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7.0,1
7663,7663,Volkswagen Vento 1.6 Highline,2014,430000,100000,Petrol,Individual,Manual,First Owner,15.04,1598,103.2,153Nm@ 3800rpm,5.0,2
7664,7664,Hyundai Creta 1.6 CRDi SX,2015,965000,60000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,1
7665,7665,Skoda Rapid 1.6 MPI AT Elegance,2013,395000,35000,Petrol,Individual,Automatic,Second Owner,14.3,1598,103.5,153Nm@ 3800rpm,5.0,2
7666,7666,Tata Sumo CX 9 Seater,2008,150000,120000,Diesel,Individual,Manual,First Owner,12.2,1948,68.0,"115@ 2,500(kgm@ rpm)",9.0,1
7667,7667,Maruti Ertiga ZDI,2013,700000,37659,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,200Nm@ 1750rpm,7.0,1
7668,7668,Maruti Ritz VDi,2012,250000,89000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,190Nm@ 2000rpm,5.0,1
7669,7669,Maruti Ertiga ZDI,2013,680000,37500,Diesel,Individual,Manual,Second Owner,20.77,1248,88.8,200Nm@ 1750rpm,7.0,1
7670,7670,Tata Tiago 1.2 Revotron XTA,2018,500000,5000,Petrol,Individual,Automatic,First Owner,23.84,1199,84.0,114Nm@ 3500rpm,5.0,2
7671,7671,Hyundai Grand i10 1.2 Kappa Asta,2013,420000,21000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,2
7672,7672,Maruti Alto K10 LXI,2017,290000,10000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,90Nm@ 3500rpm,5.0,2
7673,7673,Maruti Swift Dzire VDI,2017,750000,30000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5.0,1
7674,7674,Maruti Eeco 7 Seater Standard BSIV,2015,300000,19800,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,101Nm@ 3000rpm,7.0,2
7675,7675,Maruti Ritz VDi,2011,250000,90000,Diesel,Individual,Manual,Third Owner,21.1,1248,73.9,113Nm@ 4500rpm,5.0,1
7676,7676,Honda Brio Exclusive Edition,2014,335000,33033,Petrol,Dealer,Manual,First Owner,19.4,1198,86.8,109Nm@ 4500rpm,5.0,2
7677,7677,Hyundai Grand i10 AT Asta,2015,465000,63063,Petrol,Dealer,Automatic,First Owner,18.9,1197,82.0,114Nm@ 4000rpm,5.0,3
7678,7678,Maruti Wagon R LXI Minor,2007,100000,70000,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0,84Nm@ 3500rpm,5.0,2
7679,7679,Maruti Wagon R LX BSIII,2007,100000,80000,Petrol,Individual,Manual,Second Owner,17.3,1061,64.0,"8.6@ 3,500(kgm@ rpm)",5.0,2
7680,7680,Maruti Ertiga VDI,2013,550000,120000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,200Nm@ 1750rpm,7.0,1
7681,7681,Maruti Swift Dzire VDi,2012,341000,120000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,190Nm@ 2000rpm,5.0,1
7682,7682,Hyundai Grand i10 1.2 CRDi Sportz,2017,600000,50000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,1
7683,7683,Honda City i DTEC VX,2014,650000,167000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,200Nm@ 1750rpm,5.0,1
7684,7684,Chevrolet Spark 1.0 PS,2008,75527,80000,Petrol,Individual,Manual,First Owner,16.0,995,63.0,90.3Nm@ 4200rpm,5.0,2
7685,7685,Tata Indigo CS eLX BS IV,2014,215000,100000,Diesel,Individual,Manual,Second Owner,25.0,1396,69.01,140Nm@ 1800-3000rpm,5.0,1
7686,7686,Maruti Ciaz ZDi Plus SHVS,2017,650000,60000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,1
7687,7687,Renault Captur 1.5 Diesel RXT,2017,900000,50000,Diesel,Individual,Manual,First Owner,20.37,1461,108.45,240Nm@ 1750rpm,5.0,1
7688,7688,Hyundai i20 Sportz 1.2,2014,500000,17000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,2
7689,7689,Maruti Baleno Delta 1.2,2017,550000,46000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5.0,2
7690,7690,Maruti Swift VDI Optional,2015,475000,60000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,190Nm@ 2000rpm,5.0,1
7691,7691,Maruti Wagon R LX,2006,65000,198000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,2
7692,7692,Hyundai Xcent 1.1 CRDi SX,2015,425000,60000,Diesel,Individual,Manual,First Owner,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5.0,1
7693,7693,Toyota Corolla Altis Diesel D4DJ,2012,476999,90000,Diesel,Individual,Manual,Fourth & Above Owner,21.43,1364,87.2,205Nm@ 1800-2800rpm,5.0,1
7694,7694,Chevrolet Spark 1.0 LS,2011,150000,40000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5.0,2
7695,7695,Maruti Alto LXi,2011,225000,90000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,2
7696,7696,Maruti Alto LXi,2010,190000,80000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,2
7697,7697,Maruti Alto LX,2003,100000,164000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,2
7698,7698,Mahindra Bolero SLE BSIII,2011,400000,70000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,180 Nm at 1440-1500rpm,7.0,1
7699,7699,Audi Q5 35TDI Premium Plus,2018,3975000,31800,Diesel,Dealer,Automatic,First Owner,17.01,1968,188.0,400nm@ 1750-3000rpm,5.0,3
7700,7700,Honda CR-V 2.0L 2WD AT,2016,1350000,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997,153.86,190Nm@ 4300rpm,5.0,3
7701,7701,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5.0,3
7702,7702,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5.0,3
7703,7703,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,Petrol,Individual,Automatic,First Owner,9.5,3604,280.0,347Nm@ 4300rpm,5.0,3
7704,7704,Mahindra Thar CRDe AC,2018,900000,12000,Diesel,Dealer,Manual,First Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6.0,3
7705,7705,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213Nm@ 4500rpm,5.0,3
7706,7706,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110Nm@ 4800rpm,5.0,2
7707,7707,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7.0,3
7708,7708,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5.0,3
7709,7709,BMW 5 Series 520d Sport Line,2018,4000000,10000,Diesel,Dealer,Automatic,First Owner,22.48,1995,187.74,400Nm@ 1750-2500rpm,5.0,3
7710,7710,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,5200000,17000,Petrol,Dealer,Automatic,First Owner,15.0,1991,194.4,300Nm@ 1600-4000rpm,5.0,3
7711,7711,Land Rover Discovery Sport TD4 SE,2019,4500000,21000,Diesel,Dealer,Automatic,First Owner,12.83,1999,148.31,382nm@ 1750-2250rpm,7.0,3
7712,7712,Tata Hexa XE,2017,969999,26500,Diesel,Dealer,Manual,First Owner,17.6,2179,147.94,320Nm@ 1500-3000rpm,7.0,3
7713,7713,Mercedes-Benz S-Class S 350 CDI,2017,6000000,37000,Diesel,Dealer,Automatic,First Owner,13.5,2987,254.79,620Nm@ 1600-2400rpm,5.0,3
7714,7714,Hyundai Grand i10 1.2 Kappa Magna AT,2016,475000,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,3
7715,7715,Hyundai Venue SX Plus Turbo DCT BSIV,2019,1125000,3500,Petrol,Dealer,Automatic,First Owner,18.15,998,118.35,171.6Nm@ 1500-4000rpm,5.0,3
7716,7716,Honda CR-V 2.4L 4WD AT AVN,2017,1650000,52000,Petrol,Dealer,Automatic,First Owner,12.0,2354,187.4,226Nm@ 4400rpm,5.0,3
7717,7717,Mahindra Bolero Power Plus SLE,2019,740000,35000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,195Nm@ 1400-2200rpm,7.0,1
7718,7718,Mahindra KUV 100 G80 K2,2018,400000,15000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,115Nm@ 3500-3600rpm,6.0,2
7719,7719,Maruti Wagon R LXI Optional,2018,430000,14000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90Nm@ 3500rpm,5.0,2
7720,7720,Mahindra XUV300 W8 Option BSIV,2019,1132000,20000,Petrol,Individual,Manual,First Owner,17.0,1197,110.0,200Nm@ 2000-3500rpm,5.0,2
7721,7721,Maruti Wagon R LXI BS IV,2017,352000,68850,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,2
7722,7722,Tata Tiago 1.2 Revotron XE,2016,252999,45775,Petrol,Dealer,Manual,First Owner,23.84,1199,84.0,114Nm@ 3500rpm,5.0,2
7723,7723,Chevrolet Spark 1.0 LT,2012,80000,70000,Petrol,Individual,Manual,Second Owner,16.2,995,62.1,90.3Nm@ 4200rpm,5.0,2
7724,7724,Maruti Wagon R LXI,2015,313000,68203,Petrol,Dealer,Manual,First Owner,21.79,998,67.05,90Nm@ 3500rpm,5.0,2
7725,7725,Hyundai Grand i10 SportZ Edition,2014,380000,30000,Petrol,Individual,Manual,Second Owner,18.9,1197,81.86,113.75Nm@ 4000rpm,5.0,2
7726,7726,Renault KWID RXL,2018,350000,25000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72Nm@ 4386rpm,5.0,2
7727,7727,Renault Duster 85PS Diesel RxE,2016,600000,90000,Diesel,Individual,Manual,Second Owner,19.87,1461,83.8,200Nm@ 1750rpm,5.0,1
7728,7728,Tata Manza Aqua Quadrajet,2011,88000,97343,Diesel,Dealer,Manual,First Owner,18.8,1248,90.0,200Nm@ 1750-3000rpm,5.0,1
7729,7729,Maruti Omni 8 Seater BSII,2008,160000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,35.0,6.1kgm@ 3000rpm,8.0,2
7730,7730,Maruti Omni E 8 Str STD,2008,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,2
7731,7731,Hyundai i10 Sportz,2014,290000,31000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5.0,2
7732,7732,Mahindra Scorpio S4 7 Seater,2014,650000,70000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,280Nm@ 1800-2800rpm,7.0,1
7733,7733,Maruti Eeco CNG 5 Seater AC BSIV,2015,380000,20000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,85Nm@ 3000rpm,5.0,2
7734,7734,Hyundai EON D Lite Plus,2014,180000,62000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,2
7735,7735,Maruti 800 AC,2008,75000,29000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
7736,7736,Tata Safari DICOR 2.2 LX 4x2,2012,132000,82507,Diesel,Dealer,Manual,First Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7.0,1
7737,7737,Chevrolet Beat LS,2010,110000,60000,Petrol,Individual,Manual,Second Owner,18.6,1199,79.4,108Nm@ 4400rpm,5.0,2
7738,7738,Maruti Alto K10 VXI,2018,390000,10000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90Nm@ 3500rpm,5.0,2
7739,7739,Hyundai i20 Asta 1.2,2015,550000,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,2
7740,7740,Hyundai Santro Xing XG,2004,70000,70000,Petrol,Individual,Manual,Second Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,2
7741,7741,Maruti 800 AC BSIII,2008,70000,59400,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
7742,7742,Hyundai EON Era Plus,2013,275000,20000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,2
7743,7743,Maruti SX4 Vxi BSIII,2009,250000,125876,Petrol,Individual,Manual,Second Owner,15.0,1586,104.68,"145@ 4,100(kgm@ rpm)",5.0,2
7744,7744,Jeep Compass 1.4 Limited Plus BSIV,2019,2100000,5000,Petrol,Individual,Automatic,First Owner,16.0,1368,160.77,250Nm@ 1750-2500rpm,5.0,3
7745,7745,Tata Sumo MKII GX BS IV,2011,250000,90000,Diesel,Individual,Manual,Second Owner,13.55,2179,118.35,250Nm@ 1500-3000rpm,7.0,1
7746,7746,Isuzu D-Max V-Cross 4X4,2017,1250000,56800,Diesel,Individual,Manual,First Owner,12.4,2499,134.0,320Nm@ 1800-2800rpm,5.0,1
7747,7747,Audi A4 2.0 TDI,2014,1500000,60000,Diesel,Individual,Automatic,First Owner,16.55,1968,147.51,320Nm@ 1750-2500rpm,5.0,3
7748,7748,Toyota Innova Crysta 2.5 VX BS IV,2011,800000,60000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,1
7749,7749,Toyota Fortuner 4x2 Manual,2014,1380000,150000,Diesel,Individual,Manual,First Owner,13.0,2982,168.5,343Nm@ 1400-3400rpm,7.0,1
7750,7750,Maruti Celerio VXI AT,2014,325000,65204,Petrol,Trustmark Dealer,Automatic,First Owner,23.1,998,67.04,90Nm@ 3500rpm,5.0,3
7751,7751,Hyundai Venue SX Plus Dual Tone Turbo DCT,2019,1150000,2286,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998,118.35,171.6Nm@ 1500-4000rpm,5.0,3
7752,7752,Maruti Swift AMT ZXI,2018,655000,15732,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,3
7753,7753,Mahindra Thar DI 4X4,2019,890000,13000,Diesel,Dealer,Manual,First Owner,18.06,2523,63.0,182.5Nm@ 1500-1800rpm,7.0,3
7754,7754,Maruti Ignis 1.2 Zeta BSIV,2018,525000,33000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,113Nm@ 4200rpm,5.0,2
7755,7755,Hyundai i10 Magna 1.1L,2014,300000,100000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,2
7756,7756,BMW 3 Series 320d GT Luxury Line,2017,2950000,39000,Diesel,Dealer,Automatic,First Owner,19.59,1995,187.74,380Nm@ 1750-2750rpm,5.0,3
7757,7757,BMW 5 Series 520d Luxury Line,2019,5200000,10000,Diesel,Dealer,Automatic,First Owner,18.12,1995,190.0,400Nm@ 1750-2500rpm,5.0,3
7758,7758,Honda City i VTEC VX,2018,925000,28900,Petrol,Dealer,Manual,First Owner,17.8,1497,117.3,145Nm@ 4600rpm,5.0,2
7759,7759,Honda City 1.5 S MT,2017,675000,49523,Petrol,Dealer,Manual,First Owner,17.0,1497,118.0,146Nm at 4800 rpm,5.0,2
7760,7760,Maruti Vitara Brezza VDi,2018,745000,48000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,3
7761,7761,Maruti Vitara Brezza ZDi,2018,835000,17000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,3
7762,7762,Volkswagen Polo 1.5 TDI Comfortline,2019,695000,36800,Diesel,Dealer,Manual,First Owner,20.14,1498,88.0,230Nm@ 1500-2500rpm,5.0,3
7763,7763,Maruti Vitara Brezza LDi Option,2018,725000,36521,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,3
7764,7764,Maruti Swift Dzire VXI 1.2 BS IV,2017,620000,90000,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5.0,2
7765,7765,Maruti Zen Classic,1998,58000,80000,Petrol,Individual,Manual,Third Owner,17.3,993,60.0,78Nm@ 4500rpm,5.0,2
7766,7766,Nissan Sunny Diesel XL,2014,335000,71000,Diesel,Dealer,Manual,First Owner,21.64,1461,84.8,200Nm@ 2000rpm,5.0,1
7767,7767,Mahindra XUV500 W6 2WD,2011,475000,108000,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7.0,1
7768,7768,Renault Duster 85PS Diesel RxL,2015,484999,75000,Diesel,Dealer,Manual,First Owner,19.87,1461,83.8,200Nm@ 1750rpm,5.0,1
7769,7769,Maruti Ciaz ZXi Plus,2015,610000,33000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,130Nm@ 4000rpm,5.0,2
7770,7770,Hyundai Creta 1.6 CRDi SX Option,2015,1000000,50000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,1
7771,7771,Renault KWID Climber 1.0 MT BSIV,2019,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,91Nm@ 4250rpm,5.0,2
7772,7772,Hyundai Creta 1.6 SX Option Executive,2018,1405000,15000,Petrol,Individual,Manual,First Owner,15.8,1591,121.3,151Nm@ 4850rpm,5.0,2
7773,7773,Maruti Ciaz Delta BSIV,2018,650000,22000,Petrol,Individual,Manual,Second Owner,21.56,1462,103.25,138Nm@ 4400rpm,5.0,2
7774,7774,Hyundai Creta 1.6 CRDi SX,2015,850000,108000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,1
7775,7775,Audi Q5 3.0 TDI Quattro,2014,1850000,76131,Diesel,Individual,Automatic,First Owner,13.22,2967,241.4,580Nm@ 1400-3250rpm,5.0,3
7776,7776,Hyundai i10 Magna,2012,267000,40000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5.0,2
7777,7777,Hyundai EON Magna Plus,2013,215000,47000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,2
7778,7778,Tata Hexa XT,2017,1282000,45000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7.0,1
7779,7779,Maruti Alto 800 LX,2017,282000,15000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5.0,2
7780,7780,Toyota Innova 2.5 GX 8 STR,2012,610000,90000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,1
7781,7781,Mahindra Thar CRDe,2018,900000,35000,Diesel,Individual,Manual,First Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6.0,1
7782,7782,Mahindra Scorpio 1.99 S4,2015,800000,70000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,280Nm@ 1800-2800rpm,7.0,1
7783,7783,Hyundai i20 Asta 1.4 CRDi,2013,380000,110000,Diesel,Individual,Manual,Second Owner,21.27,1396,88.76,219.6Nm@ 1500-2750rpm,5.0,1
7784,7784,Mahindra Scorpio LX,2012,450000,120000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,9.0,1
7785,7785,Maruti SX4 Celebration Diesel,2011,242000,120000,Diesel,Individual,Manual,First Owner,21.5,1248,88.8,200Nm@ 1750rpm,5.0,1
7786,7786,Renault KWID RXT,2017,350000,35000,Petrol,Individual,Manual,Second Owner,25.17,799,53.3,72Nm@ 4386rpm,5.0,2
7787,7787,Tata Tigor 1.2 Revotron XT,2018,400000,22000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114Nm@ 3500rpm,5.0,2
7788,7788,Maruti Wagon R VXI Optional,2017,400000,70000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90Nm@ 3500rpm,5.0,2
7789,7789,Chevrolet Sail 1.3 LS,2013,246000,56000,Diesel,Dealer,Manual,First Owner,22.1,1248,74.0,190Nm@ 1750rpm,5.0,1
7790,7790,Tata Indigo CS LS (TDI) BS-III,2014,221000,65000,Diesel,Dealer,Manual,First Owner,19.09,1405,69.01,135Nm@ 2500rpm,5.0,1
7791,7791,Ford Endeavour 2.5L 4X2,2013,700000,62000,Diesel,Dealer,Manual,First Owner,13.1,2499,141.0,330Nm@ 1800rpm,7.0,1
7792,7792,Toyota Fortuner 4x4 AT,2016,1750000,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7.0,3
7793,7793,Hyundai Xcent 1.2 CRDi SX,2017,550000,49000,Diesel,Dealer,Manual,First Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5.0,1
7794,7794,Maruti Ciaz VDi Plus SHVS,2015,550000,50000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,1
7795,7795,Maruti Swift VDI,2013,375000,65000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.0,190Nm@ 2000rpm,5.0,1
7796,7796,Hyundai Xcent 1.1 CRDi Base,2015,391000,55000,Diesel,Dealer,Manual,First Owner,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5.0,1
7797,7797,Mercedes-Benz B Class B200 CDI Sport,2015,2051000,35000,Diesel,Dealer,Automatic,Second Owner,19.7,2143,134.1,300Nm@ 1600-3000rpm,5.0,3
7798,7798,Tata Aria Pure LX 4x2,2014,525000,78000,Diesel,Dealer,Manual,Second Owner,15.05,2179,147.9,320Nm@ 1500-3000rpm,7.0,1
7799,7799,Hyundai Verna CRDi SX,2007,212000,58000,Diesel,Dealer,Manual,Second Owner,16.8,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0,1
7800,7800,Chevrolet Beat Diesel LT,2011,221000,56000,Diesel,Dealer,Manual,Second Owner,25.44,936,57.6,150Nm@ 1750rpm,5.0,1
7801,7801,Fiat Linea Emotion (Diesel),2010,265000,61000,Diesel,Dealer,Manual,Second Owner,20.4,1248,91.7,209Nm@ 2000rpm,5.0,1
7802,7802,Renault Scala Diesel RxL,2013,399000,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461,84.8,200Nm@ 2000rpm,5.0,1
7803,7803,Hyundai Getz 1.5 CRDi GVS,2008,175000,61000,Diesel,Dealer,Manual,Second Owner,17.1,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0,1
7804,7804,Skoda Rapid 1.6 TDI Elegance,2011,411000,64481,Diesel,Dealer,Manual,Second Owner,20.5,1598,103.5,250Nm@ 1500-2500rpm,5.0,1
7805,7805,Volkswagen Vento Diesel Comfortline,2011,365000,65000,Diesel,Dealer,Manual,Second Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5.0,1
7806,7806,BMW 5 Series 520d Sport Line,2009,975000,80000,Diesel,Dealer,Automatic,Second Owner,22.48,1995,187.74,400Nm@ 1750-2500rpm,5.0,1
7807,7807,Nissan Sunny XV D,2015,499000,61000,Diesel,Dealer,Manual,Second Owner,22.71,1461,84.8,200Nm@ 2000rpm,5.0,1
